iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6208705977	0.8215453831	0.7923745101	0.821545383	0.821545383
1	0.5671129935	0.8252603925	0.7986171779	0.8252603924	0.8252603924
2	0.5272763403	0.8261898192	0.8004018671	0.8261898191	0.8261898191
3	0.4954736054	0.8285484045	0.8002570951	0.8285484044	0.8285484044
4	0.4718650576	0.8294214634	0.7996156054	0.8294214633	0.8294214633
5	0.4537022265	0.8298248108	0.8014052867	0.8298248108	0.8298248108
6	0.4393807664	0.8304400832	0.8013279085	0.8304400832	0.8304400832
7	0.4283967246	0.8305271648	0.8008836083	0.8305271647	0.8305271647
8	0.4198011939	0.8306302029	0.8005067019	0.8306302028	0.8306302028
9	0.4126793606	0.831158063	0.8008536555	0.831158063	0.831158063
10	0.4073911163	0.8314066342	0.800873624	0.8314066341	0.8314066341
11	0.403057312	0.8315413662	0.8016773582	0.8315413661	0.8315413661
12	0.3994448372	0.8318582058	0.8016648778	0.8318582057	0.8318582057
13	0.3973070093	0.8317194896	0.8014352395	0.8317194895	0.8317194895
14	0.3955521647	0.8315546175	0.8012555226	0.8315546174	0.8315546174
15	0.3948534072	0.8313231981	0.8011307191	0.831323198	0.831323198
16	0.3926758095	0.831725916	0.8012530265	0.831725916	0.831725916
17	0.3913006182	0.8317639169	0.8015924918	0.8317639168	0.8317639168
18	0.3898225232	0.8319154102	0.8019419414	0.8319154102	0.8319154102
19	0.3884596521	0.8320592301	0.8019094925	0.83205923	0.83205923
20	0.3874265726	0.8321122034	0.8018495869	0.8321122033	0.8321122033
21	0.38686976	0.8321851771	0.8016124604	0.832185177	0.832185177
22	0.3862910186	0.8322670195	0.8015850036	0.8322670194	0.8322670194
23	0.3854778784	0.8322168272	0.8016499014	0.8322168271	0.8322168271
24	0.3848142422	0.832425999	0.8017347677	0.832425999	0.832425999
25	0.3842726952	0.8325198218	0.8019419414	0.8325198218	0.8325198218
26	0.3841243957	0.8324790321	0.8020043432	0.832479032	0.832479032
27	0.383623267	0.8328475142	0.8022589422	0.8328475142	0.8328475142
28	0.3831558779	0.8332393714	0.8024586277	0.8332393713	0.8332393713
29	0.3826722154	0.8334373518	0.8026009036	0.8334373517	0.8334373517
30	0.3822694839	0.8334913848	0.8025235254	0.8334913848	0.8334913848
31	0.3818870553	0.8335948811	0.8024186906	0.8335948811	0.8335948811
32	0.381507644	0.8337790246	0.8024586277	0.8337790245	0.8337790245
33	0.3812021467	0.8339440322	0.8024835883	0.8339440321	0.8339440321
34	0.3811750628	0.8339103302	0.8024037142	0.8339103302	0.8339103302
