iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6852759324	0.8215453831	0.7923745101	0.821545383	0.821545383
1	0.6774675194	0.8260378955	0.7949754137	0.8260378954	0.8260378954
2	0.6702553176	0.8259069604	0.7997778499	0.8259069603	0.8259069603
3	0.6628168454	0.8266081988	0.8021216584	0.8266081988	0.8266081988
4	0.6559107201	0.8268259088	0.8023962259	0.8268259087	0.8268259087
5	0.6487981648	0.8275087802	0.802653321	0.8275087802	0.8275087802
6	0.6419404338	0.8277184262	0.8021965404	0.8277184262	0.8277184262
7	0.6360946564	0.8270293395	0.8014826648	0.8270293394	0.8270293394
8	0.6302809669	0.8269496087	0.8018820358	0.8269496086	0.8269496086
9	0.624215205	0.8271533382	0.80261588	0.8271533382	0.8271533382
10	0.6179619977	0.8277182749	0.8031650151	0.8277182748	0.8277182748
11	0.6120729512	0.8277605228	0.8030277313	0.8277605227	0.8277605227
12	0.6062215777	0.8280633899	0.8030676684	0.8280633899	0.8280633899
13	0.6005726387	0.828173237	0.8032648578	0.8281732369	0.8281732369
14	0.595544609	0.8283114272	0.8032998028	0.8283114272	0.8283114272
15	0.5905191874	0.8281176103	0.8035718743	0.8281176102	0.8281176102
16	0.5852777826	0.8280870797	0.8038464419	0.8280870797	0.8280870797
17	0.5803498946	0.8281236383	0.8034470709	0.8281236382	0.8281236382
18	0.5753865598	0.8282118394	0.8033147792	0.8282118394	0.8282118394
19	0.5705703994	0.8282666016	0.8031999601	0.8282666015	0.8282666015
20	0.5662729407	0.8284224097	0.8029952824	0.8284224097	0.8284224097
21	0.5618164806	0.8286956707	0.8034470709	0.8286956706	0.8286956706
22	0.5574879911	0.8287164002	0.803232409	0.8287164002	0.8287164002
23	0.5531992265	0.8288602798	0.8035294411	0.8288602798	0.8288602798
24	0.5491162803	0.8289172891	0.8036317799	0.828917289	0.828917289
25	0.5451730222	0.8288947109	0.8035718743	0.8288947108	0.8288947108
26	0.5414198168	0.8289127192	0.8036817013	0.8289127192	0.8289127192
