iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6929536601	0.6756818461	0.6293417383	0.6756818473	0.6756818473
1	0.6927593423	0.6844099784	0.6789448996	0.6844099786	0.6844099786
2	0.6925660106	0.68500618	0.6981226505	0.6850061797	0.6850061797
3	0.6923745314	0.6852259774	0.7038229882	0.685225977	0.685225977
4	0.6921827724	0.6836725437	0.6745341706	0.6836725439	0.6836725439
5	0.6919905866	0.6848817878	0.6844180524	0.6848817878	0.6848817878
6	0.6917991227	0.6848589607	0.685088248	0.6848589607	0.6848589607
7	0.6916112954	0.6855312404	0.7013526859	0.68553124	0.68553124
8	0.6914197968	0.6845101452	0.6872104227	0.6845101451	0.6845101451
9	0.6912302013	0.6849636244	0.6945678742	0.6849636242	0.6849636242
10	0.6910395807	0.6849249582	0.6901317539	0.6849249581	0.6849249581
11	0.6908495021	0.6849401035	0.6903288703	0.6849401034	0.6849401034
12	0.6906627575	0.6849417038	0.6884913449	0.6849417037	0.6849417037
13	0.6904756393	0.685451711	0.6978426784	0.6854517107	0.6854517107
14	0.6902873757	0.6850059464	0.6923187432	0.6850059462	0.6850059462
15	0.6900985045	0.6853154354	0.6911607681	0.6853154353	0.6853154353
16	0.6899100693	0.6852576076	0.6911600999	0.6852576075	0.6852576075
17	0.6897213493	0.6849689652	0.6891902727	0.6849689651	0.6849689651
18	0.6895339994	0.6853021776	0.6919331969	0.6853021774	0.6853021774
19	0.6893477193	0.6853123272	0.69182495	0.685312327	0.685312327
20	0.689161524	0.6852455014	0.691779513	0.6852455013	0.6852455013
21	0.6889742113	0.6850096268	0.6899914338	0.6850096266	0.6850096266
22	0.6887887194	0.6851725473	0.6924350084	0.6851725471	0.6851725471
23	0.6886018962	0.685315856	0.6951104453	0.6853158557	0.6853158557
24	0.6884150561	0.6854117894	0.6957806409	0.6854117892	0.6854117892
25	0.6882313616	0.6850169141	0.6923107249	0.685016914	0.685016914
26	0.6880492278	0.6850344952	0.6919552472	0.685034495	0.685034495
27	0.6878654091	0.6850297274	0.6939491293	0.6850297272	0.6850297272
28	0.6876827819	0.6850500397	0.6941910144	0.6850500395	0.6850500395
29	0.687500073	0.6854361788	0.6946761211	0.6854361786	0.6854361786
30	0.6873193857	0.685229421	0.6932448559	0.6852294208	0.6852294208
31	0.6871387563	0.6852561769	0.6930684535	0.6852561768	0.6852561768
32	0.6869573934	0.6852012072	0.6930236847	0.685201207	0.685201207
33	0.6867780402	0.6854806319	0.6972119061	0.6854806316	0.6854806316
34	0.6865978582	0.6852599215	0.6933644621	0.6852599213	0.6852599213
35	0.6864174799	0.6855087741	0.6947462812	0.6855087739	0.6855087739
36	0.6862372326	0.6856267682	0.6950903996	0.685626768	0.685626768
37	0.6860570117	0.685434721	0.6942785475	0.6854347208	0.6854347208
38	0.6858763232	0.6851014197	0.6907738855	0.6851014196	0.6851014196
39	0.6856965927	0.6853336832	0.6934085627	0.685333683	0.685333683
40	0.6855189716	0.6854085668	0.693045735	0.6854085666	0.6854085666
41	0.6853408948	0.685368381	0.6928659916	0.6853683808	0.6853683808
42	0.6851623461	0.6853684995	0.693881642	0.6853684993	0.6853684993
