iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6741642017	0.6815832915	0.6510779926	0.6815832922	0.6815832922
1	0.6586950553	0.6850448944	0.6836182277	0.6850448944	0.6850448944
2	0.6463255625	0.6860199932	0.693402549	0.686019993	0.686019993
3	0.6364531051	0.6860291031	0.6926788981	0.686029103	0.686029103
4	0.628343804	0.6861802038	0.6971597872	0.6861802035	0.6861802035
5	0.6217610315	0.6864529075	0.6969706891	0.6864529072	0.6864529072
6	0.6164288372	0.6863022709	0.6985409381	0.6863022706	0.6863022706
7	0.6121672316	0.6863980759	0.7001840198	0.6863980756	0.6863980756
8	0.6086941831	0.6864547356	0.7005421702	0.6864547353	0.6864547353
9	0.6058907133	0.6867614992	0.6991817333	0.6867614989	0.6867614989
10	0.6035596589	0.6866402511	0.6992899802	0.6866402508	0.6866402508
11	0.6017482794	0.6866806156	0.6992726072	0.6866806153	0.6866806153
12	0.6003582679	0.6866915784	0.7002588572	0.686691578	0.686691578
13	0.5990942962	0.6867712281	0.7013433313	0.6867712277	0.6867712277
14	0.5980342583	0.6869139854	0.6999842307	0.6869139851	0.6869139851
15	0.5971245	0.6869904116	0.7000543908	0.6869904113	0.6869904113
16	0.5964668004	0.6869723161	0.6998024827	0.6869723158	0.6869723158
17	0.5958075444	0.687155767	0.7005562022	0.6871557667	0.6871557667
18	0.5952785093	0.6871870158	0.7008675792	0.6871870155	0.6871870155
19	0.5948958496	0.6872353608	0.7004700056	0.6872353605	0.6872353605
20	0.5945261747	0.6873162173	0.7011829654	0.6873162169	0.6873162169
21	0.5942597681	0.6873360373	0.7010078994	0.687336037	0.687336037
22	0.5940226313	0.6873852614	0.7008869568	0.6873852611	0.6873852611
23	0.5938175508	0.6874557848	0.6997897871	0.6874557845	0.6874557845
24	0.59364257	0.6873424366	0.7002087429	0.6873424363	0.6873424363
25	0.5934633027	0.6873460223	0.6998345559	0.687346022	0.687346022
26	0.593358212	0.6873896135	0.7001686514	0.6873896132	0.6873896132
27	0.5932455821	0.6875160104	0.7006410625	0.6875160101	0.6875160101
28	0.5931435139	0.687493981	0.7008896295	0.6874939807	0.6874939807
29	0.593043453	0.6874989529	0.7013359812	0.6874989526	0.6874989526
30	0.5929669045	0.6875259336	0.7010119085	0.6875259333	0.6875259333
