iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6737520467	0.6851744813	0.7072822132	0.6851744808	0.6851744808
1	0.6582029263	0.6858628732	0.7033452316	0.6858628728	0.6858628728
2	0.6456027272	0.6863581639	0.7116822511	0.6863581633	0.6863581633
3	0.6354989212	0.6863023351	0.7011642561	0.6863023347	0.6863023347
4	0.6274844216	0.6864481487	0.7018063876	0.6864481483	0.6864481483
5	0.6209880503	0.6868126709	0.7019273302	0.6868126705	0.6868126705
6	0.6156273432	0.6872267974	0.7031127011	0.687226797	0.687226797
7	0.6114613227	0.6872746848	0.7015578206	0.6872746844	0.6872746844
8	0.6080232085	0.687283253	0.7010306178	0.6872832527	0.6872832527
9	0.6052285894	0.6872859785	0.7012330797	0.6872859782	0.6872859782
10	0.6029461053	0.6872290463	0.7013045762	0.687229046	0.687229046
11	0.6010400996	0.6872033374	0.7021598607	0.687203337	0.687203337
12	0.5995927877	0.6872254179	0.7009664715	0.6872254175	0.6872254175
13	0.5983664517	0.687199983	0.7010606864	0.6871999827	0.6871999827
14	0.5973740323	0.6873065501	0.700586939	0.6873065498	0.6873065498
15	0.5965339369	0.6873726021	0.7009130162	0.6873726017	0.6873726017
16	0.5957903387	0.6874917297	0.7016400081	0.6874917293	0.6874917293
17	0.5952187739	0.6875995759	0.7017609506	0.6875995756	0.6875995756
18	0.5947622698	0.687543322	0.7021157601	0.6875433217	0.6875433217
19	0.5943914822	0.6876212258	0.7017161818	0.6876212255	0.6876212255
20	0.5940819135	0.6875662799	0.7015304247	0.6875662796	0.6875662796
21	0.5937709415	0.6877011472	0.7009818399	0.6877011469	0.6877011469
22	0.5935455489	0.6877359356	0.7008695838	0.6877359353	0.6877359353
23	0.5933432295	0.6877532829	0.700929721	0.6877532825	0.6877532825
24	0.5931839171	0.6877222868	0.7010560091	0.6877222865	0.6877222865
25	0.5930441246	0.6878853827	0.7008555518	0.6878853823	0.6878853823
26	0.5929495328	0.6878126862	0.7009544441	0.6878126858	0.6878126858
27	0.5928428684	0.6878835602	0.7007887327	0.6878835599	0.6878835599
28	0.5927525872	0.6878983441	0.7006537581	0.6878983438	0.6878983438
29	0.5926837236	0.6879127412	0.7006591036	0.6879127409	0.6879127409
30	0.5926215091	0.6878852057	0.7007212454	0.6878852054	0.6878852054
31	0.592570297	0.6879021274	0.7009357347	0.6879021271	0.6879021271
32	0.5925104669	0.6879923572	0.7007633414	0.6879923569	0.6879923569
33	0.5924804571	0.6879573054	0.7010372998	0.6879573051	0.6879573051
34	0.5924395518	0.6879621184	0.7008134558	0.6879621181	0.6879621181
35	0.5924032853	0.6879434352	0.7007085498	0.6879434349	0.6879434349
36	0.5923623008	0.6879300275	0.7005428384	0.6879300272	0.6879300272
37	0.5923238965	0.6879313561	0.700524129	0.6879313558	0.6879313558
38	0.5922962453	0.6878786344	0.7003918272	0.6878786341	0.6878786341
39	0.5922786249	0.6879229311	0.7002054019	0.6879229308	0.6879229308
40	0.5922423193	0.687892801	0.7001499421	0.6878928007	0.6878928007
41	0.5922299327	0.68787414	0.7002354705	0.6878741397	0.6878741397
42	0.5922066601	0.6878920215	0.7000356814	0.6878920212	0.6878920212
43	0.5921859068	0.6878541907	0.6999942536	0.6878541904	0.6878541904
44	0.5921651464	0.687934997	0.6999314436	0.6879349967	0.6879349967
45	0.5921427237	0.687902711	0.700062409	0.6879027107	0.6879027107
46	0.5921305021	0.6879297987	0.699964185	0.6879297984	0.6879297984
47	0.5921164348	0.6879373372	0.6999428028	0.6879373369	0.6879373369
48	0.5920963016	0.6879480893	0.6998145102	0.687948089	0.687948089
49	0.5920821155	0.6879501052	0.6998111692	0.687950105	0.687950105
50	0.5920713005	0.6879897807	0.7001098506	0.6879897804	0.6879897804
51	0.5920626079	0.6880013272	0.7002227749	0.6880013269	0.6880013269
52	0.5920510568	0.6879734451	0.700079782	0.6879734448	0.6879734448
53	0.5920423852	0.6879945847	0.7001539512	0.6879945844	0.6879945844
54	0.5920310808	0.6880284758	0.7003009532	0.6880284755	0.6880284755
55	0.5920179234	0.6880219029	0.7003029578	0.6880219026	0.6880219026
56	0.5920038406	0.6880382697	0.7002555163	0.6880382694	0.6880382694
57	0.5919875676	0.6880385167	0.7002982805	0.6880385164	0.6880385164
58	0.5919750237	0.6880265833	0.7003256763	0.688026583	0.688026583
59	0.5919614299	0.6880060611	0.7003584177	0.6880060608	0.6880060608
60	0.5919470866	0.688018118	0.700352404	0.6880181177	0.6880181177
61	0.5919347266	0.6880094056	0.7003363674	0.6880094053	0.6880094053
62	0.5919161704	0.6880165037	0.7003423811	0.6880165034	0.6880165034
63	0.5919074578	0.6879971867	0.700335031	0.6879971864	0.6879971864
64	0.5918919996	0.687993247	0.7004406052	0.6879932467	0.6879932467
65	0.5918776896	0.6879960589	0.7003470584	0.6879960586	0.6879960586
66	0.5918677227	0.6879965528	0.7004325869	0.6879965525	0.6879965525
67	0.5918569837	0.6880148344	0.7005508567	0.6880148341	0.6880148341
68	0.5918493149	0.6879906746	0.700513438	0.6879906743	0.6879906743
69	0.591828388	0.6879804255	0.7004593145	0.6879804252	0.6879804252
70	0.5918144698	0.6880060299	0.7004359278	0.6880060296	0.6880060296
71	0.5918043592	0.6879551693	0.7003564131	0.687955169	0.687955169
72	0.5917866285	0.6879561349	0.7003370356	0.6879561346	0.6879561346
73	0.5917698682	0.687965481	0.7002555163	0.6879654807	0.6879654807
74	0.5917623542	0.6879975958	0.7003851453	0.6879975955	0.6879975955
75	0.5917546897	0.6879852607	0.700425905	0.6879852604	0.6879852604
76	0.591745002	0.6879786491	0.7004419415	0.6879786488	0.6879786488
77	0.5917351104	0.6879825575	0.7004138775	0.6879825572	0.6879825572
78	0.59172223	0.6879762241	0.7003951682	0.6879762238	0.6879762238
79	0.5917101865	0.6879777609	0.7004332551	0.6879777606	0.6879777606
80	0.591700514	0.6879657354	0.7003617586	0.6879657351	0.6879657351
81	0.5916906075	0.6879938809	0.7003430493	0.6879938806	0.6879938806
82	0.5916770955	0.6879777848	0.7002922668	0.6879777845	0.6879777845
83	0.5916661188	0.687995812	0.7003042942	0.6879958117	0.6879958117
84	0.5916536075	0.6880267529	0.7003965046	0.6880267526	0.6880267526
85	0.5916421134	0.6880200952	0.700363095	0.6880200949	0.6880200949
86	0.5916285648	0.6880482094	0.7004218958	0.6880482091	0.6880482091
87	0.5916071704	0.6880342601	0.7004526326	0.6880342598	0.6880342598
88	0.5915962636	0.688020543	0.7003991773	0.6880205427	0.6880205427
89	0.5915855803	0.6880854911	0.7005962937	0.6880854908	0.6880854908
90	0.5915774253	0.6880842399	0.700586939	0.6880842396	0.6880842396
91	0.5915658817	0.6880775435	0.7005675615	0.6880775432	0.6880775432
92	0.5915571074	0.6880782695	0.7005688978	0.6880782692	0.6880782692
93	0.5915453723	0.6880770718	0.7006724675	0.6880770715	0.6880770715
94	0.5915358407	0.6880500228	0.7007566595	0.6880500225	0.6880500225
95	0.5915253896	0.6880447398	0.7007539868	0.6880447394	0.6880447394
96	0.5915136897	0.6879978485	0.7008228104	0.6879978482	0.6879978482
97	0.5915008896	0.6879999031	0.7008054375	0.6879999028	0.6879999028
98	0.5914923191	0.6879991993	0.7009945355	0.687999199	0.687999199
99	0.5914788094	0.6880109392	0.7010372998	0.6880109389	0.6880109389
100	0.5914653001	0.6880065756	0.7009658033	0.6880065753	0.6880065753
101	0.59145641	0.6880151019	0.7011154781	0.6880151016	0.6880151016
102	0.5914432509	0.6880213118	0.7011128053	0.6880213115	0.6880213115
103	0.5914329504	0.68808443	0.7011796244	0.6880844297	0.6880844297
104	0.5914328617	0.68808443	0.7011796244	0.6880844297	0.6880844297
105	0.5914190695	0.6880893114	0.701195661	0.688089311	0.688089311
106	0.5914068566	0.6880657229	0.7012157068	0.6880657226	0.6880657226
107	0.5913971961	0.6881009813	0.7013299674	0.688100981	0.688100981
108	0.5913869531	0.6880752073	0.7012825259	0.688075207	0.688075207
109	0.5913745405	0.6880688888	0.7013907728	0.6880688884	0.6880688884
110	0.591366892	0.6880896579	0.7014007957	0.6880896576	0.6880896576
111	0.5913514989	0.688102286	0.7014522464	0.6881022857	0.6881022857
112	0.5913443438	0.6881512006	0.7014435599	0.6881512003	0.6881512003
113	0.5913321821	0.6881482504	0.7013887682	0.6881482501	0.6881482501
114	0.5913229596	0.6881722167	0.701496347	0.6881722164	0.6881722164
115	0.5913157472	0.6881737922	0.7015204019	0.6881737919	0.6881737919
116	0.5913095544	0.6882097141	0.7017910192	0.6882097137	0.6882097137
117	0.5912990603	0.6882168122	0.701797033	0.6882168118	0.6882168118
118	0.5912811336	0.688202369	0.7017422413	0.6882023687	0.6882023687
119	0.591272067	0.6882160013	0.7017602825	0.688216001	0.688216001
