iter	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false	BalancedAccuracy:use_weights=true	BalancedAccuracy:use_weights=false
0	0.6930769306	0.8128930426	0.7658762449	0.8128930425	0.8128930425
1	0.6930068934	0.8187721471	0.782959339	0.8187721471	0.8187721471
2	0.692938786	0.8199562886	0.78888251	0.8199562885	0.8199562885
3	0.6928684117	0.8213454424	0.7908918453	0.8213454424	0.8213454424
4	0.6927966775	0.8205948085	0.7884981155	0.8205948084	0.8205948084
5	0.6927254017	0.8217604993	0.7932256696	0.8217604993	0.8217604993
6	0.6926552942	0.8217634396	0.7918553279	0.8217634396	0.8217634396
7	0.6925858841	0.8222755823	0.7934528118	0.8222755822	0.8222755822
8	0.6925158995	0.8223306751	0.7933579612	0.8223306751	0.8223306751
9	0.6924452677	0.8222428644	0.7938397025	0.8222428644	0.8222428644
10	0.6923728255	0.8220646056	0.7942365774	0.8220646055	0.8220646055
11	0.6923007493	0.8222092621	0.7920550134	0.822209262	0.822209262
12	0.6922301552	0.8223672416	0.792551731	0.8223672416	0.8223672416
13	0.6921604269	0.8223737278	0.7926989991	0.8223737278	0.8223737278
14	0.6920887176	0.8216840713	0.7906472306	0.8216840713	0.8216840713
15	0.6920199983	0.8225223207	0.7923844944	0.8225223207	0.8225223207
16	0.6919490343	0.8218775337	0.7915757682	0.8218775337	0.8218775337
17	0.6918811763	0.8219017733	0.7913286574	0.8219017732	0.8219017732
18	0.6918129664	0.8218223732	0.7917479969	0.8218223731	0.8218223731
19	0.6917442988	0.8214581302	0.791423508	0.8214581301	0.8214581301
20	0.6916751001	0.8214184679	0.7913910591	0.8214184679	0.8214184679
21	0.691604975	0.8213385578	0.7908019869	0.8213385578	0.8213385578
22	0.6915361411	0.8216914221	0.7906023014	0.821691422	0.821691422
23	0.6914691825	0.8217931215	0.7909592392	0.8217931215	0.8217931215
24	0.691399555	0.8213167844	0.7902204029	0.8213167844	0.8213167844
25	0.6913284273	0.8212946126	0.7896962284	0.8212946126	0.8212946126
26	0.691262372	0.8206639256	0.7890871877	0.8206639255	0.8206639255
27	0.6911923254	0.8210717392	0.789354267	0.8210717392	0.8210717392
28	0.6911206001	0.820582625	0.7884956194	0.8205826249	0.8205826249
29	0.6910532365	0.820653013	0.7884282255	0.8206530129	0.8206530129
30	0.6909845383	0.8206157253	0.7888650376	0.8206157252	0.8206157252
31	0.6909152357	0.820820929	0.7887102813	0.8208209289	0.8208209289
32	0.690845929	0.8205348909	0.7881386816	0.8205348908	0.8205348908
33	0.6907762528	0.8202393067	0.7881311934	0.8202393067	0.8202393067
34	0.6907086308	0.820140185	0.7880113821	0.820140185	0.820140185
35	0.6906392789	0.8201126386	0.7880588074	0.8201126386	0.8201126386
36	0.6905703942	0.8201918276	0.7882784614	0.8201918275	0.8201918275
37	0.6905025758	0.820043912	0.7878191848	0.8200439119	0.8200439119
38	0.6904335609	0.8202363306	0.7879514764	0.8202363305	0.8202363305
39	0.6903622104	0.8202474463	0.7883783042	0.8202474463	0.8202474463
40	0.6902912407	0.8203329263	0.7885705015	0.8203329262	0.8203329262
41	0.690222509	0.8206413474	0.789027282	0.8206413473	0.8206413473
42	0.6901533963	0.8205971831	0.7889673764	0.820597183	0.820597183
43	0.6900840883	0.8206806869	0.7886329032	0.8206806868	0.8206806868
44	0.6900136286	0.8203892821	0.788226044	0.820389282	0.820389282
45	0.6899456197	0.8205117868	0.7878840826	0.8205117867	0.8205117867
46	0.6898765434	0.8204766944	0.7878017123	0.8204766943	0.8204766943
47	0.689814396	0.820409418	0.7878940668	0.8204094179	0.8204094179
48	0.6897439613	0.8203520781	0.7877717595	0.820352078	0.820352078
